date,open,close,high,low,volume,short_ma,long_ma,signal,position,portfolio,cash,returns,max_drawdown
2023-09-14,1676.05,1672.52,1680.15,1660.85,1750459.0,1673.584,1681.0904999999998,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-15,1672.81,1638.77,1673.52,1638.14,2843146.0,1666.868,1680.143,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-18,1633.55,1682.19,1682.46,1630.5,3255892.0,1668.1619999999998,1681.8995,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-19,1675.75,1680.11,1682.0,1662.69,1498950.0,1669.446,1683.69,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-20,1675.57,1677.41,1682.92,1671.93,1250178.0,1670.2,1685.9895000000001,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-21,1671.9,1653.85,1675.57,1653.85,1948919.0,1666.466,1685.166,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-22,1660.51,1700.4,1701.28,1648.35,3439046.0,1678.7920000000001,1686.2704999999999,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-25,1699.02,1685.11,1699.48,1679.79,1397913.0,1679.3759999999997,1686.1515,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-26,1681.08,1670.05,1687.41,1667.38,1576196.0,1677.364,1684.527,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-27,1669.13,1668.21,1686.14,1657.91,2087994.0,1675.5240000000001,1682.596,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-09-28,1678.31,1654.0,1678.31,1653.31,2053784.0,1675.554,1680.368,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-09,1652.52,1634.18,1652.52,1623.06,2976268.0,1662.31,1676.9630000000002,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-10,1639.6,1627.75,1654.4,1625.91,2028392.0,1650.8379999999997,1672.5489999999998,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-11,1641.22,1635.56,1641.22,1625.91,2194486.0,1643.94,1668.861,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-12,1653.4,1642.46,1653.71,1634.37,1486507.0,1638.7900000000002,1665.4125,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-13,1628.55,1610.27,1635.11,1598.49,2502788.0,1630.044,1661.4119999999998,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-16,1610.25,1590.87,1614.87,1584.02,2078965.0,1621.382,1657.3380000000002,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-17,1599.24,1587.28,1599.64,1578.09,1494523.0,1613.288,1652.916,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-18,1580.66,1589.12,1602.0,1579.17,2031750.0,1603.9999999999998,1648.6875,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-19,1563.37,1499.0,1563.4,1495.35,7349237.0,1575.3079999999998,1639.9555,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-20,1499.0,1512.79,1521.99,1486.35,4537601.0,1555.812,1631.969,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-23,1498.97,1511.85,1526.59,1491.27,2523423.0,1540.008,1625.623,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-24,1515.55,1510.91,1520.48,1490.91,2986146.0,1524.734,1617.059,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-25,1535.88,1542.68,1561.53,1533.04,3617898.0,1515.4460000000001,1610.1874999999998,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-26,1533.02,1537.83,1552.34,1528.43,2238635.0,1523.212,1603.2085,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-27,1530.26,1541.95,1555.9,1527.14,3426239.0,1529.044,1597.6135,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-30,1534.86,1545.9,1553.14,1534.86,2408642.0,1535.854,1589.8884999999998,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-10-31,1544.98,1549.19,1554.17,1533.81,1985877.0,1543.51,1583.0925000000002,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-11-01,1701.32,1637.85,1701.32,1631.23,9314308.0,1562.5439999999999,1581.4824999999998,0,0.0,92096.98456415774,92096.98456415774,0.0,0.07903015435842259
2023-11-02,1650.74,1636.48,1650.74,1633.32,2790764.0,1582.274,1579.896,1,56.0,92060.32466287134,417.444662871334,-0.00039805756355537625,0.07939675337128661
2023-11-03,1636.94,1665.67,1669.03,1631.42,3017600.0,1607.018,1580.4795,0,56.0,93694.96466287134,417.444662871334,0.0177561833068276,0.06305035337128662
2023-11-06,1673.73,1666.37,1677.21,1656.36,2552392.0,1631.112,1582.089,0,56.0,93734.16466287134,417.444662871334,0.00041837894001073295,0.06265835337128665
2023-11-07,1659.93,1647.21,1664.53,1640.69,1958159.0,1650.716,1583.062,0,56.0,92661.20466287134,417.444662871334,-0.011446840155444393,0.07338795337128656
2023-11-08,1640.67,1653.81,1658.83,1639.58,1454567.0,1653.908,1583.9745,0,56.0,93030.80466287133,417.444662871334,0.0039887243139640205,0.06969195337128666
2023-11-09,1646.24,1649.92,1654.41,1639.7,1280048.0,1656.596,1584.3474999999999,0,56.0,92812.96466287134,417.444662871334,-0.0023415899796783712,0.07187035337128662
2023-11-10,1637.45,1633.12,1644.3,1630.6,1646557.0,1650.086,1585.4900000000002,0,56.0,91872.16466287134,417.444662871334,-0.010136514908421601,0.08127835337128665
2023-11-13,1629.84,1622.23,1641.43,1615.77,1836995.0,1641.2580000000003,1587.058,0,56.0,91262.32466287134,417.444662871334,-0.0066379191372907265,0.08737675337128661
2023-11-14,1622.23,1623.4,1632.33,1618.56,1281675.0,1636.4959999999999,1588.864,0,56.0,91327.84466287134,417.444662871334,0.0007179304301314637,0.08672155337128658
2023-11-15,1636.02,1630.44,1639.6,1624.99,1843486.0,1631.8220000000001,1590.93,0,56.0,91722.08466287133,417.444662871334,0.0043167557655092725,0.08277915337128666
2023-11-16,1631.42,1618.6,1633.26,1618.6,1255757.0,1625.5580000000002,1596.91,0,56.0,91059.04466287133,417.444662871334,-0.007228793397326738,0.08940955337128675
2023-11-17,1611.19,1612.5,1617.63,1598.23,2171363.0,1621.434,1601.8955,0,56.0,90717.44466287133,417.444662871334,-0.0037514120784453153,0.09282555337128666
2023-11-20,1613.95,1620.85,1627.29,1597.08,1860804.0,1621.158,1607.3455000000001,0,56.0,91185.04466287133,417.444662871334,0.005154466175030681,0.08814955337128674
2023-11-21,1640.09,1646.14,1653.5,1627.84,3009845.0,1625.706,1614.107,0,56.0,92601.28466287135,417.444662871334,0.015531494284354741,0.07398715337128654
2023-11-22,1639.98,1638.33,1650.14,1637.44,1266457.0,1627.284,1618.8895,0,56.0,92163.92466287133,417.444662871334,-0.00472304462721318,0.0783607533712867
2023-11-23,1635.38,1642.46,1644.3,1628.66,1154964.0,1632.056,1624.1209999999999,0,56.0,92395.20466287134,417.444662871334,0.0025094417457374174,0.07604795337128657
2023-11-24,1645.22,1634.18,1645.22,1632.34,1308540.0,1636.3920000000003,1628.7324999999998,0,56.0,91931.52466287134,417.444662871334,-0.005018442263230782,0.08068475337128664
2023-11-27,1630.78,1621.31,1630.78,1613.95,1626074.0,1636.484,1632.5030000000002,0,56.0,91210.80466287133,417.444662871334,-0.007839748145622605,0.08789195337128665
2023-11-28,1619.47,1626.86,1631.31,1616.71,1451976.0,1632.628,1636.3865,-1,0.0,91485.16573199612,91485.16573199612,0.0030079886932130595,0.08514834268003876
2023-11-29,1625.91,1632.08,1633.26,1616.71,1714933.0,1631.378,1636.098,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-11-30,1633.93,1647.52,1650.52,1628.74,2135342.0,1632.3899999999999,1636.65,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-01,1645.5,1618.81,1645.86,1607.51,3305131.0,1629.316,1634.307,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-04,1618.81,1610.01,1620.23,1605.01,1844047.0,1627.056,1631.489,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-05,1608.23,1571.65,1608.32,1570.75,2990301.0,1616.014,1627.711,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-06,1565.79,1566.13,1581.28,1564.41,2385129.0,1602.824,1623.327,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-07,1567.05,1563.37,1571.72,1551.69,2504150.0,1585.994,1618.9995000000001,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-08,1563.37,1567.9,1571.5,1556.22,2628801.0,1575.8120000000001,1615.7385,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-11,1554.17,1561.53,1567.05,1523.83,3683098.0,1566.116,1612.7035,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-12,1551.97,1572.56,1572.56,1548.66,2101066.0,1566.2980000000002,1610.1615,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-13,1568.17,1526.59,1568.63,1523.9,3878870.0,1558.39,1604.9689999999998,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-14,1532.07,1504.42,1535.66,1503.61,4067215.0,1546.6,1599.26,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-15,1515.76,1512.79,1542.93,1511.88,3709251.0,1535.578,1594.2745,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-18,1508.19,1528.43,1529.65,1503.6,1989734.0,1528.958,1589.6535,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-19,1531.18,1540.38,1544.86,1512.87,2220676.0,1522.522,1584.3654999999999,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-20,1542.34,1534.7,1544.2,1528.39,2309203.0,1524.1440000000002,1579.184,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-21,1525.6,1553.5,1555.66,1525.6,2901168.0,1533.9600000000003,1574.736,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-22,1553.22,1554.11,1561.97,1542.35,2166684.0,1542.224,1570.7325,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-25,1554.43,1555.36,1561.5,1551.64,1247106.0,1547.6100000000001,1567.435,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-26,1555.83,1553.5,1558.06,1541.87,1477126.0,1550.234,1563.767,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-27,1551.64,1550.77,1560.15,1545.13,1605550.0,1553.4479999999999,1559.7015000000001,0,0.0,91485.16573199612,91485.16573199612,0.0,0.08514834268003876
2023-12-28,1554.42,1604.66,1607.45,1550.77,3833806.0,1563.6799999999998,1557.5585,1,56.0,91449.21865216733,1588.258652167322,-0.0003929279631421645,0.08550781347832671
2023-12-29,1600.01,1605.6,1627.53,1600.01,2753868.0,1573.9779999999998,1556.898,0,56.0,91501.85865216731,1588.258652167322,0.0005756200083042451,0.08498141347832687
2024-01-02,1595.36,1567.47,1598.33,1561.04,3215644.0,1576.4,1554.7710000000002,0,56.0,89366.57865216733,1588.258652167322,-0.023335919416860973,0.10633421347832671
2024-01-03,1563.84,1575.83,1576.96,1559.39,2022929.0,1580.866,1554.98,0,56.0,89834.73865216732,1588.258652167322,0.00523864745703384,0.10165261347832683
2024-01-04,1574.9,1552.57,1574.9,1546.93,2155107.0,1581.2259999999999,1554.302,0,56.0,88532.17865216732,1588.258652167322,-0.014499513434812816,0.1146782134783268
2024-01-05,1545.44,1547.33,1561.56,1536.86,2024286.0,1569.7599999999998,1553.5,0,56.0,88238.73865216732,1588.258652167322,-0.003314501060150077,0.11761261347832683
2024-01-08,1545.13,1529.31,1546.06,1525.6,2558620.0,1554.502,1551.5704999999998,0,56.0,87229.61865216732,1588.258652167322,-0.011436246884465318,0.12770381347832677
2024-01-09,1526.53,1526.53,1537.06,1521.01,2441204.0,1546.3139999999999,1549.8205,-1,0.0,87039.74694473774,87039.74694473774,-0.002176688495987955,0.12960253055262264
2024-01-10,1526.62,1526.99,1543.7,1523.73,1735067.0,1536.5459999999998,1547.542,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-11,1525.69,1531.71,1542.28,1523.79,1644055.0,1532.374,1547.7980000000002,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-12,1525.57,1528.44,1536.07,1525.04,1160324.0,1528.596,1548.999,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-15,1520.94,1525.6,1539.52,1520.43,1785403.0,1527.8539999999998,1549.6394999999998,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-16,1524.2,1525.07,1532.11,1511.59,2590314.0,1527.562,1549.4714999999999,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-17,1516.29,1466.99,1521.39,1466.99,5163276.0,1515.5620000000001,1545.8020000000001,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-18,1464.2,1498.5,1500.29,1447.04,6043981.0,1508.92,1543.992,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-19,1496.64,1520.94,1523.74,1489.2,4637843.0,1507.4199999999998,1542.364,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-22,1515.36,1527.46,1528.39,1505.95,4694589.0,1507.792,1541.0315,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-23,1518.16,1506.06,1525.55,1496.76,3483490.0,1503.99,1538.5665,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-24,1515.36,1512.57,1519.86,1491.7,3321635.0,1513.106,1536.52,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-25,1513.33,1523.73,1526.53,1508.85,3120580.0,1518.152,1535.168,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-26,1516.63,1523.1,1529.41,1509.78,2695475.0,1518.584,1531.09,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-29,1525.87,1534.9,1544.74,1525.87,3142068.0,1520.0720000000001,1527.5549999999998,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-30,1534.88,1500.48,1534.88,1497.69,3086633.0,1518.956,1524.2055,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-01-31,1500.48,1492.95,1506.96,1486.65,2964912.0,1515.032,1520.0615,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-02-01,1493.5,1497.72,1510.61,1489.32,2648515.0,1509.8300000000002,1517.319,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-02-02,1502.34,1484.66,1514.23,1470.71,3938202.0,1502.142,1514.1855,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-02-05,1484.66,1516.3,1523.21,1483.97,5313036.0,1498.422,1513.535,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-02-06,1516.3,1559.08,1567.9,1512.66,5247204.0,1510.142,1515.1625,0,0.0,87039.74694473774,87039.74694473774,0.0,0.12960253055262264
2024-02-07,1563.76,1591.63,1594.98,1545.7,5260107.0,1529.8780000000002,1518.3944999999999,1,54.0,87005.36515829714,1057.345158297132,-0.0003950124816244349,0.12994634841702865
2024-02-08,1600.02,1586.99,1604.67,1567.46,4675654.0,1547.732,1521.1585,0,54.0,86754.80515829714,1057.345158297132,-0.0028798224057117183,0.13245194841702862
2024-02-19,1616.64,1577.16,1616.69,1570.25,3697744.0,1566.232,1523.5945,0,54.0,86223.98515829713,1057.345158297132,-0.006118623620114727,0.1377601484170287
2024-02-20,1578.95,1553.5,1578.95,1541.0,3447007.0,1573.672,1524.9895000000001,0,54.0,84946.34515829713,1057.345158297132,-0.014817686722022883,0.15053654841702868
2024-02-21,1549.8,1597.84,1610.25,1546.06,4615407.0,1581.424,1528.6280000000002,0,54.0,87340.70515829713,1057.345158297132,0.028186733585042756,0.12659294841702867
2024-02-22,1588.39,1598.51,1602.81,1581.9,2279361.0,1582.8,1535.2040000000002,0,54.0,87376.88515829713,1057.345158297132,0.0004142398430881933,0.12623114841702873
2024-02-23,1591.74,1594.52,1604.09,1581.43,2730589.0,1584.306,1540.0049999999999,0,54.0,87161.42515829713,1057.345158297132,-0.0024658695444412793,0.12838574841702866
2024-02-26,1588.85,1576.74,1589.54,1567.47,2731832.0,1584.2220000000002,1542.795,0,54.0,86201.30515829714,1057.345158297132,-0.011015423374001632,0.1379869484170286
2024-02-27,1565.6,1571.64,1574.82,1560.94,2207985.0,1587.85,1545.004,0,54.0,85925.90515829714,1057.345158297132,-0.0031948472183136456,0.14074094841702856
2024-02-28,1571.1,1564.25,1578.22,1557.23,3186731.0,1581.132,1547.9135,0,54.0,85526.84515829713,1057.345158297132,-0.004644233881096027,0.14473154841702868
2024-02-29,1564.25,1576.76,1578.15,1562.06,2475833.0,1576.782,1551.123,0,54.0,86202.38515829713,1057.345158297132,0.007898572649905011,0.13797614841702874
2024-03-01,1572.11,1567.51,1576.73,1559.72,2686796.0,1571.3799999999999,1553.3120000000001,0,54.0,85702.88515829713,1057.345158297132,-0.005794503238892412,0.14297114841702874
2024-03-04,1561.87,1559.36,1563.73,1553.55,2648477.0,1567.904,1555.125,0,54.0,85262.78515829712,1057.345158297132,-0.005135183012650257,0.1473721484170288
2024-03-05,1554.26,1576.85,1578.62,1550.41,3623837.0,1568.946,1557.2225,0,54.0,86207.24515829713,1057.345158297132,0.01107704842442736,0.13792754841702873
2024-03-06,1573.04,1563.32,1576.76,1560.96,2214248.0,1568.7599999999998,1560.3645000000001,0,54.0,85476.62515829713,1057.345158297132,-0.008475157727849902,0.14523374841702869
2024-03-07,1562.8,1566.18,1571.92,1560.94,2159912.0,1566.644,1564.026,0,54.0,85631.06515829713,1057.345158297132,0.0018068097531225291,0.14368934841702866
2024-03-08,1563.33,1554.83,1569.02,1553.55,2215623.0,1564.108,1566.8815,-1,0.0,84984.58334912173,84984.58334912173,-0.007549617746553938,0.15015416650878266
2024-03-11,1558.15,1576.28,1580.37,1556.46,2989509.0,1567.492,1571.4625,0,0.0,84984.58334912173,84984.58334912173,0.0,0.15015416650878266
2024-03-12,1575.77,1623.27,1627.08,1572.57,5422654.0,1576.7759999999998,1576.8110000000001,0,0.0,84984.58334912173,84984.58334912173,0.0,0.15015416650878266
2024-03-13,1618.59,1606.94,1626.06,1600.11,2649954.0,1585.5,1579.204,1,52.0,84951.15649029534,1390.276490295335,-0.0003933285015833565,0.1504884350970466
2024-03-14,1599.08,1596.88,1613.82,1592.11,1940479.0,1591.6399999999999,1579.4665,0,52.0,84428.03649029534,1390.276490295335,-0.006157891447419628,0.15571963509704656
2024-03-15,1593.04,1597.68,1611.55,1592.57,1783358.0,1600.21,1580.001,0,52.0,84469.63649029534,1390.276490295335,0.0004927273181909442,0.15530363509704664
2024-03-18,1595.36,1589.09,1599.87,1580.48,2605501.0,1602.7720000000002,1580.5975,0,52.0,84022.95649029533,1390.276490295335,-0.005288054010405552,0.15977043509704672
2024-03-19,1584.2,1588.87,1599.96,1575.0,2394753.0,1595.8919999999998,1582.366,0,52.0,84011.51649029533,1390.276490295335,-0.0001361532666530607,0.15988483509704673
2024-03-20,1584.54,1590.34,1594.14,1581.62,1524925.0,1592.572,1581.991,0,52.0,84087.95649029533,1390.276490295335,0.000909875255124426,0.1591204350970467
2024-03-21,1588.94,1589.78,1599.08,1585.6,1659597.0,1591.152,1581.5544999999997,0,52.0,84058.83649029533,1390.276490295335,-0.0003463040513221882,0.15941163509704667
2024-03-22,1586.09,1582.67,1589.77,1570.25,2545614.0,1588.15,1580.962,0,52.0,83689.11649029533,1390.276490295335,-0.00439834781727777,0.16310883509704668
2024-03-25,1580.05,1571.19,1580.27,1563.34,2447285.0,1584.57,1580.6844999999998,0,52.0,83092.15649029534,1390.276490295335,-0.007133066102677943,0.1690784350970466
2024-03-26,1569.74,1590.05,1593.32,1569.74,2806907.0,1584.806,1581.605,0,52.0,84072.87649029533,1390.276490295335,0.011802798740871978,0.15927123509704674
2024-03-27,1586.06,1582.34,1592.57,1580.48,1811258.0,1583.2060000000001,1582.5095,0,52.0,83671.95649029533,1390.276490295335,-0.00476871990987815,0.16328043509704673
2024-03-28,1576.76,1582.94,1598.15,1575.08,2464218.0,1581.838,1582.8184999999999,-1,0.0,83670.23380768174,83670.23380768174,-2.058853032538277e-05,0.1632976619231826
2024-03-29,1582.94,1584.11,1591.63,1579.64,1345655.0,1582.126,1583.6485,0,0.0,83670.23380768174,83670.23380768174,0.0,0.1632976619231826
2024-04-01,1590.7,1601.25,1613.04,1589.5,2713137.0,1588.138,1585.743,1,52.0,83636.92530973174,371.92530973174144,-0.0003980925645141742,0.1636307469026826
2024-04-02,1601.88,1594.42,1604.66,1586.11,2544925.0,1589.012,1586.6215,0,52.0,83281.76530973174,371.92530973174144,-0.0042464497431575765,0.16718234690268263
2024-04-03,1613.04,1595.47,1618.1,1590.73,2904580.0,1591.638,1588.229,0,52.0,83336.36530973174,371.92530973174144,0.0006556056994821979,0.16663634690268256
2024-04-08,1576.76,1550.4,1577.69,1546.62,5916659.0,1585.1299999999999,1587.44,-1,0.0,80960.47940835576,80960.47940835576,-0.02850959353153515,0.19039520591644235
2024-04-09,1544.82,1546.27,1556.29,1542.76,2558982.0,1577.5620000000001,1587.012,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-10,1546.31,1533.02,1548.84,1530.25,2763050.0,1563.916,1584.849,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-11,1525.7,1533.04,1534.9,1520.66,2276624.0,1551.64,1580.3375,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-12,1535.83,1520.04,1547.92,1520.04,2674433.0,1536.554,1575.9925,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-15,1520.95,1556.27,1558.72,1520.93,3581771.0,1537.728,1573.962,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-16,1549.31,1553.5,1562.4,1543.27,2626623.0,1539.174,1571.753,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-17,1551.64,1550.71,1558.34,1542.34,2481911.0,1542.712,1569.834,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-18,1543.28,1554.23,1565.58,1542.51,2656841.0,1546.95,1568.102,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-19,1544.93,1531.77,1552.11,1526.79,2349992.0,1549.2959999999998,1565.1735,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-22,1538.62,1558.21,1561.76,1530.25,2995139.0,1549.684,1563.595,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-23,1558.15,1574.23,1576.76,1558.15,2497995.0,1553.83,1563.173,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-24,1578.6,1575.46,1581.33,1565.9,1708643.0,1558.78,1563.3865,0,0.0,80960.47940835576,80960.47940835576,0.0,0.19039520591644235
2024-04-25,1572.41,1574.94,1577.32,1564.9,1447648.0,1562.922,1562.631,1,51.0,80928.34822269756,606.4082226975588,-0.00039687494309581517,0.1907165177730244
2024-04-26,1575.83,1590.18,1594.43,1575.81,3099592.0,1574.604,1563.0230000000001,0,51.0,81705.58822269757,606.4082226975588,0.009604051201702601,0.18294411777302433
2024-04-29,1578.57,1585.13,1607.46,1575.66,4133223.0,1579.988,1563.1325,0,51.0,81448.03822269756,606.4082226975588,-0.003152171174608309,0.18551961777302436
2024-04-30,1586.07,1586.06,1609.21,1586.06,3075989.0,1582.354,1563.23,0,51.0,81495.46822269756,606.4082226975588,0.0005823344679010134,0.18504531777302444
2024-05-06,1613.01,1637.41,1641.88,1606.53,5990949.0,1594.744,1565.038,0,51.0,84114.31822269756,606.4082226975588,0.03213491568443594,0.15885681777302438
2024-05-07,1642.61,1646.53,1653.78,1634.14,2492452.0,1609.0620000000001,1567.6435,0,51.0,84579.43822269756,606.4082226975588,0.005529617428135847,0.1542056177730244
2024-05-08,1646.24,1640.92,1646.5,1633.2,1476909.0,1619.21,1569.916,0,51.0,84293.32822269756,606.4082226975588,-0.0033827370577548255,0.15706671777302442
2024-05-09,1635.36,1633.5,1641.86,1627.92,2238734.0,1628.884,1574.0710000000001,0,51.0,83914.90822269756,606.4082226975588,-0.004489323271234857,0.1608509177730244
2024-05-10,1638.25,1617.67,1644.55,1613.03,2620661.0,1635.2060000000001,1577.641,0,51.0,83107.57822269756,606.4082226975588,-0.009620817290980854,0.16892421777302444
2024-05-13,1611.2,1586.99,1611.79,1582.54,3766212.0,1625.122,1580.3395,0,51.0,81542.89822269756,606.4082226975588,-0.01882716394174344,0.18457101777302437
2024-05-14,1586.98,1583.25,1593.75,1581.42,2127417.0,1612.466,1582.85,0,51.0,81352.15822269756,606.4082226975588,-0.0023391368734415607,0.1864784177730244
2024-05-15,1583.81,1581.41,1588.85,1580.1,1573876.0,1600.5639999999999,1585.9185,0,51.0,81258.31822269756,606.4082226975588,-0.0011535035093120927,0.18741681777302438
2024-05-16,1586.06,1585.6,1590.6,1572.11,2967954.0,1590.984,1587.3849999999998,0,51.0,81472.00822269755,606.4082226975588,0.002629761539173714,0.1852799177730245
2024-05-17,1581.42,1595.36,1596.83,1581.41,2892388.0,1586.522,1589.4779999999998,-1,0.0,81937.22531959836,81937.22531959836,0.005710146430037311,0.18062774680401636
2024-05-20,1598.14,1589.78,1612.1,1588.95,3142572.0,1587.08,1591.4315000000001,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-05-21,1588.85,1586.06,1590.46,1579.7,1629339.0,1587.642,1593.023,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-05-22,1584.2,1579.28,1590.67,1573.04,2028568.0,1587.216,1595.3985,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-05-23,1581.41,1573.98,1587.34,1572.18,1888497.0,1584.8919999999998,1596.1870000000001,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-05-24,1574.9,1560.09,1576.76,1560.01,2021663.0,1577.838,1595.48,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-05-27,1560.94,1553.61,1569.74,1551.65,2509791.0,1570.604,1594.3875,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-05-28,1553.87,1548.52,1558.31,1546.99,2352087.0,1563.096,1593.0665,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
2024-05-29,1549.78,1557.22,1562.8,1548.85,1965128.0,1558.684,1591.4185,0,0.0,81937.22531959836,81937.22531959836,0.0,0.18062774680401636
